,HepG2_xenograft_CTL_1,HepG2_xenograft_CTL_2,HepG2_xenograft_CTL_3,HepG2_xenograft_CTL_4,HepG2_xenograft_CTL_5,HepG2_xenograft_DKD_1,HepG2_xenograft_DKD_2,HepG2_xenograft_DKD_3,HepG2_xenograft_DKD_4,HepG2_xenograft_DKD_5
TRIM23,303.6570347,293.487035,293.2009535,248.3696319,249.0086026,263.8980777,232.0985726,215.0718531,209.958514,226.3486171
TRIM24,9695.613398,10592.85792,8643.729877,10590.89505,10607.35826,11376.49675,12744.32162,14073.64329,12166.69974,11075.67127
TRIM25,4157.765553,4244.429741,3964.94717,4453.060525,4215.797284,4396.641559,4332.186993,4305.31223,4491.329532,4175.409596
TRIM26,1674.97999,1591.914159,1787.178957,1700.297105,1840.010289,1347.373959,1737.862039,1525.847606,1556.862188,1464.042119
TRIM26BP,0,0,0,0,0,0,0,0,0,0
TRIM27,3280.858539,3296.163011,3468.681245,3225.700594,3140.161763,3215.573181,3210.057531,3073.008639,3197.905857,3900.901699
TRIM28,18108.47048,17711.43655,18324.54157,17691.16191,16660.10425,17189.22536,16370.62205,17156.33985,17546.39147,16727.6444
TRIM29,9.732597268,2.024048518,10.36045772,7.244114264,16.32843296,2.987525408,17.26353019,16.46946623,6.932592442,7.705484837
TRIM3,296.8442167,251.9940404,350.183471,266.9973543,335.7534027,247.9646089,376.9204092,277.0745494,297.1111047,287.0293102
TRIM31,1.946519454,0,2.072091544,0,0,2.987525408,3.836340043,1.937584262,0.990370349,0.963185605
TRIM32,454.5122924,450.3507952,493.1577876,454.3094517,508.2224758,475.0165399,490.0924405,461.1450543,433.7822128,479.6664311
TRIM33,3007.372556,3164.599857,2550.744691,2852.111273,2619.692962,3221.548232,2492.661943,3383.022121,2821.565124,2923.26831
TRIM34,6.812818087,7.084169812,3.108137317,4.139493865,9.184743538,4.979209013,7.672680086,9.687921309,11.88444419,8.668670441
TRIM35,881.7733124,822.7757224,956.2702477,747.1786426,990.9317751,755.8439282,879.4809548,883.5384234,745.7488727,815.8182071
TRIM36,202.4380232,190.2605607,231.0382072,189.3818443,244.9264943,229.0436146,291.5618433,201.5087632,231.7466616,224.4222459
TRIM37,2221.951956,2715.261086,2275.156516,2608.916008,2474.77812,2062.388373,1889.397471,1904.645329,2091.662177,1863.764145
TRIM38,429.2075395,478.6874744,509.7345199,402.5657784,513.3251111,395.3491957,422.9564897,355.546712,377.3311029,387.2006131
TRIM39,1110.489348,836.944062,1038.117864,975.8856787,1002.157573,780.7399733,948.5350756,944.5723276,839.8340559,854.3456313
TRIM39-RPP21,0,0,0,0,0,0,0,0,0,0
TRIM4,1076.425258,1230.621499,1183.164272,1245.987653,1197.078241,1302.561078,1058.829852,1063.73376,1178.540715,1286.815968
TRIM40,0,0,0,0,0,0,0,0,0,0
TRIM41,1811.236352,1543.336995,1577.897711,1722.029448,1861.441357,1380.236738,1884.602046,1525.847606,1666.793297,1656.67924
TRIM42,1.946519454,0,1.036045772,0,0,0,0.959085011,1.937584262,1.980740698,4.815928023
TRIM43,0,0,0,2.069746933,0,0,0,0,0,0
TRIM43B,0,0,0,0,0,0,0,0,0,0
TRIM43CP,0,0,0,0,0,0,0,0,0,0
TRIM44,4638.555858,5279.730558,4529.592116,4980.845993,4821.990357,5415.387723,4920.106105,5503.708096,5475.757659,4958.479493
TRIM45,181.0263092,120.4308868,130.5417673,168.684375,124.5043013,102.5717057,154.4126867,123.0366006,128.7481454,133.882799
TRIM46,33.09083071,35.42084906,30.04532739,22.76721626,22.45159532,30.87109588,38.36340043,44.56443802,42.585925,39.49060979
TRIM47,1974.743986,1455.290884,1744.70108,1685.808877,1876.749263,1519.654591,2285.499581,1867.831228,1742.061444,1675.942952
TRIM48,0,0,0,0,0,0,0,0,0,0
TRIM49,0,0,0,0,0,0,0,0,0,0
TRIM49B,0,0,0,0,0,0,0,0,0,0
TRIM49C,0,0,0,0,0,0,0,0,0,0
TRIM49D1,0,0,0,0,0,0,0,0,0,0
TRIM49D2,0,0,1.036045772,0,0,0,0,0,0,0
TRIM5,320.2024501,342.0641995,350.183471,260.7881135,347.9997274,437.1745514,372.1249842,351.6715435,401.0999913,392.9797267
TRIM50,83.7003365,23.27655795,34.18951048,22.76721626,57.14951535,13.94178524,50.83150557,34.87651671,16.83629593,23.11645451
TRIM51,0,0,0,0,0,0,0,0,0,0
TRIM51BP,0.973259727,0,0,0,0,0,0,0,0,0
TRIM51CP,0,0,0,0,0,0,0,0,0,0
TRIM51DP,0,0,0,0,0,0,0,0,0,0
TRIM51EP,0,0,0,0,0,0,0,0,0,0
TRIM51FP,0,0,0,0,0,0,0,0,0,0
TRIM51GP,0,0,0,0,0,0,0,0,0,0
TRIM51HP,0,0,0,0,0,0,0,0,0,0
TRIM51JP,0,0,0,0,0,0,0,0,0,0
TRIM52,789.3136384,775.2105822,818.47616,751.3181365,790.9084713,932.1079273,892.908145,971.6985073,856.6703518,1026.755855
TRIM53AP,0,0,0,0,0,0,0,0,0,0
TRIM53BP,0,0,0,0,0,0,0,0,0,0
TRIM53CP,0,0,0,0,0,0,0,0,0,0
TRIM54,1.946519454,1.012024259,7.252320405,3.104620399,4.082108239,6.970892619,2.877255032,2.906376393,2.971111047,6.742299232
TRIM55,1.946519454,2.024048518,0,1.034873466,4.082108239,3.983367211,1.918170021,3.875168524,0,0
TRIM56,1852.11326,1324.739755,1651.456961,1447.787979,1705.300717,1848.282386,1875.970281,1873.643981,1740.080703,2093.002319
TRIM58,18.49193481,6.072145553,18.6488239,14.48822853,20.4105412,10.95425983,21.09987024,27.12617966,24.75925872,24.07964012
TRIM59,102.1922713,160.9118571,146.0824539,108.661714,137.7711531,123.4843835,167.8398769,175.3513757,118.8444419,130.9932422
TRIM6,5.839558361,6.072145553,9.32441195,5.174367331,4.082108239,8.962576224,9.590850107,6.781544916,1.980740698,3.852742418
TRIM6-TRIM34,0,0,0,0,0,0,0,0,0,0
TRIM60,0,0,0,0,0,0,0,0,0,0
TRIM60P10Y,0,0,0,0,0,0,0,0,0,0
TRIM60P11Y,0,0,0,0,0,0,0,0,0,0
TRIM60P13,0,0,0,0,0,0,0,0,0,0
TRIM60P14,10.70585699,22.26453369,0,0,0,21.90851966,0,0,25.74962907,10.59504165
TRIM60P15,0,0,0,0,0,0,0,0,0,0
TRIM60P16,0,0,0,0,0,0,0,0,0,0
TRIM60P17,0,0,0,0,0,0,0,0,0,0
TRIM60P18,0,0,0,0,0,0,0,0,0,0
TRIM60P19,0,0,0,0,0,0,0,0,0,0
TRIM60P3Y,0,0,0,0,0,0,0,0,0,0
TRIM60P5Y,0,0,0,0,0,0,0,0,0,0
TRIM60P8Y,0,0,0,0,0,0,0,0,0,0
TRIM60P9Y,0,0,0,0,0,0,0,0,0,0
TRIM61,27.25127235,27.32465499,42.47787666,35.18569785,42.86213651,28.87941228,27.81346531,47.47081441,20.79777733,23.11645451
TRIM62,93.43293377,75.90181941,122.2534011,90.03399156,117.3606119,89.62576224,120.8447114,53.2835672,90.12370175,77.05484837
TRIM63,0,0,10.36045772,0,1.02052706,0,0.959085011,1.937584262,0,0
TRIM64,0,0,0,0,0,0,0,0,0,0
TRIM64B,0,0,0,0,0,0,0,0,0,0
TRIM64C,0,0,0,0,0,0,0,0,0,0
TRIM64DP,0,0,0,0,0,0,0,0,0,0
TRIM64EP,0,0,0,0,1.02052706,0,0,0,0,0
TRIM64FP,0,0,0,0,0,0,0,0,0,0
TRIM65,1273.996982,803.5472615,954.1981562,1128.012078,1031.752857,1166.130751,1416.568561,1547.161033,1226.078492,1429.367437
TRIM66,2042.872166,1607.094523,1806.863827,1761.35464,1736.937056,1645.130658,1506.722552,1432.843562,1335.01923,1439.962479
TRIM67,0.973259727,1.012024259,2.072091544,0,3.061581179,4.979209013,5.754510064,0.968792131,7.922962791,5.779113628
TRIM68,6.812818087,9.108218329,7.252320405,5.174367331,5.102635299,15.93346884,5.754510064,8.719129178,12.87481454,6.742299232
TRIM69,158.6413355,120.4308868,120.1813096,158.3356403,147.9764237,235.0186654,142.9036666,198.6023868,184.2088849,240.7964012
TRIM7,22.38497372,28.33667925,20.72091544,8.27898773,15.3079059,16.92931065,17.26353019,13.56308983,21.78814768,20.2268977
TRIM71,9910.703798,11899.38123,9458.061854,12182.53044,10836.97685,10957.24735,9954.343326,12477.07385,11172.36791,11003.43235
TRIM72,105.1120505,90.07015903,73.55924983,78.65038344,95.92954362,104.5633893,100.7039261,107.5359265,87.1525907,104.0240453
TRIM73,159.6145952,113.346717,105.6766688,121.0801956,124.5043013,130.4552761,146.7400066,134.6621062,114.8829605,166.6311096
TRIM74,73.96773923,31.37275202,33.15346471,35.18569785,37.75950121,0,0,0,28.72074012,0
TRIM75P,0,0,0,0,0,0,0,0,0,0
TRIM77,0,0,0,0,0,0,0,0,0,0
TRIM77BP,0,0,0,0,0,0,0,0,0,0
TRIM8,3123.190463,3364.98066,3004.532739,2774.495763,3078.930139,2229.689796,2170.409379,2122.623559,2247.150322,2482.129303
TRIM80P,1.946519454,2.024048518,3.108137317,0,4.082108239,0.995841803,0,0.968792131,1.980740698,2.889556814
TRIM9,0.973259727,5.060121294,5.180228861,2.069746933,1.02052706,2.987525408,3.836340043,1.937584262,1.980740698,4.815928023
TRIML1,0,0,0,0,0,0,0,0,0,0
TRIML2,7.786077814,5.060121294,5.180228861,5.174367331,9.184743538,7.966734421,6.713595075,1.937584262,0,5.779113628
TRIO,3703.25326,3335.631957,3479.041703,3525.8139,3287.11766,3555.155235,3484.355844,3768.601389,3933.751026,3819.994108
TRIOBP,932.3828182,674.0081564,786.3587411,720.2719325,871.5301091,730.9478832,938.9442255,876.7568785,734.8547989,836.0451048
TRIP10,1592.252913,1380.401089,1704.295295,1500.566526,1583.857997,1671.022545,1862.543091,1552.004994,1610.342187,1849.316361
TRIP11,1453.076772,1910.701801,1585.150031,1753.075652,1809.394477,1681.976805,1582.490268,1669.228842,1883.684404,1743.365944
TRIP12,5973.868203,6399.029388,6144.787475,6028.137941,6428.29995,9624.811023,8765.077913,9144.428923,9616.496088,8626.290275
